Date,Close/Last,Volume,Open,High,Low
08/19/2021,14541.79,--,14423.16,14610.76,14423.16
08/18/2021,14525.91,--,14636.24,14697.25,14516.3
08/17/2021,14656.18,--,14670.56,14716.95,14550.88
08/16/2021,14793.76,--,14771.53,14794.68,14610.02
08/13/2021,14822.9,--,14825.07,14850.61,14797.22
08/12/2021,14816.26,--,14751.36,14824.31,14698.94
08/11/2021,14765.14,--,14834.38,14842.5,14692.41
08/10/2021,14788.09,--,14887.74,14894.61,14754.48
08/09/2021,14860.18,--,14855.76,14883.81,14802.69
08/06/2021,14835.76,--,14864.22,14890.18,14788.59
08/05/2021,14895.12,--,14794.08,14896.47,14776.03
08/04/2021,14780.53,--,14747.21,14812.37,14734.12
08/03/2021,14761.29,--,14713.99,14762.6,14584.09
08/02/2021,14681.07,--,14672.68,14770.41,14665.67
07/30/2021,14672.68,--,14615.85,14728.78,14615.85
07/29/2021,14778.26,--,14771.17,14833.74,14761.38
07/28/2021,14762.58,--,14783.54,14798.88,14645.63
07/27/2021,14660.58,--,14807.95,14811.08,14503.76
07/26/2021,14840.71,--,14821.03,14863.65,14790.49
07/23/2021,14836.99,--,14753.06,14846.06,14698.77
07/22/2021,14684.6,--,14652.72,14694.19,14617.87
07/21/2021,14631.95,--,14508.75,14633.14,14498.65
07/20/2021,14498.88,--,14330.46,14555.75,14271.23
07/19/2021,14274.98,--,14235.98,14313.6,14178.66
07/16/2021,14427.24,--,14597.51,14623.02,14413.32
07/15/2021,14543.13,--,14635.78,14650.37,14451.8
07/14/2021,14644.95,--,14780.9,14790.55,14632.95
07/13/2021,14677.65,--,14715.13,14803.68,14660.19
07/12/2021,14733.24,--,14743.86,14761.08,14672.63
07/09/2021,14701.92,--,14661.42,14710.2,14552.26
07/08/2021,14559.78,--,14409.2,14610.06,14371.59
07/07/2021,14665.06,--,14753.41,14755.33,14580.79
07/06/2021,14663.64,--,14661.55,14687,14529.8
07/02/2021,14639.33,--,14582.98,14649.11,14555.34
07/01/2021,14522.38,--,14493.69,14533.55,14439.4
06/30/2021,14503.95,--,14509.85,14526.81,14478.06
06/29/2021,14528.33,--,14509.19,14535.97,14471.38
06/28/2021,14500.51,--,14417.81,14505.19,14417.2
06/25/2021,14360.39,--,14400.81,14409.08,14337.65
06/24/2021,14369.71,--,14357.27,14414.46,14333.7
06/23/2021,14271.73,--,14263.38,14317.66,14246.3
06/22/2021,14253.27,--,14138.29,14269.77,14121
06/21/2021,14141.48,--,14047.42,14150.78,13960.04
06/18/2021,14030.38,--,14096.93,14129.22,14009.04
06/17/2021,14161.35,--,13999.13,14196.21,13998.93
06/16/2021,14039.68,--,14085.55,14129.69,13903.73
06/15/2021,14072.86,--,14166.64,14171.02,14052.16
06/14/2021,14174.14,--,14083.47,14175.45,14056.67
06/11/2021,14069.42,--,14030.85,14069.42,14006.59
06/10/2021,14020.33,--,13933.88,14031.19,13904.4
06/09/2021,13911.75,--,13980.23,14003.5,13906.45
06/08/2021,13924.91,--,13946.32,13981.72,13831.98
06/07/2021,13881.72,--,13802.82,13889.11,13784.89
06/04/2021,13814.49,--,13697.25,13826.82,13692.01
06/03/2021,13614.51,--,13655.75,13684.13,13548.93
06/02/2021,13756.33,--,13743.24,13775.89,13689.74
06/01/2021,13736.48,--,13829.06,13836.17,13678.77
05/28/2021,13748.74,--,13792.05,13820.87,13747.61
05/27/2021,13736.28,--,13742.58,13776.52,13701.63
05/26/2021,13738,--,13693.94,13750.16,13679.59
05/25/2021,13657.17,--,13721.54,13751.14,13631.8
05/24/2021,13661.17,--,13661.17,13708.85,13551.01
05/21/2021,13470.99,--,13616.19,13616.58,13463.26
05/20/2021,13535.74,--,13356.63,13563.52,13355.71
05/19/2021,13299.74,--,13078.19,13304.61,13072.23
05/18/2021,13303.64,--,13416.9,13485.34,13299.93
05/17/2021,13379.05,--,13368.8,13399.17,13265.4
05/14/2021,13379.05,--,13255.65,13460.88,13242.97
05/13/2021,13124.99,--,13150.94,13247.87,13007.24
05/12/2021,13031.68,--,13215.49,13288.61,13002.54
05/11/2021,13389.43,--,13363.99,13423.31,13107.67
05/10/2021,13401.86,--,13687.59,13687.93,13401.74
05/07/2021,13752.24,--,13723.09,13828.62,13690.75
05/06/2021,13632.84,--,13557.83,13635.73,13439.39
05/05/2021,13582.42,--,13731.13,13753.05,13553.93
05/04/2021,13633.5,--,13774.51,13795.57,13485.59
05/03/2021,13895.12,--,14031.77,14042.12,13881.51
04/30/2021,13962.68,--,13970.73,14084.76,13941.63
04/29/2021,14082.55,--,14204.51,14211.57,13952.8
04/28/2021,14051.03,--,14082.78,14133.65,14034.7
04/27/2021,14090.22,--,14170.91,14171.24,14064.28
04/26/2021,14138.78,--,14052.38,14154.03,14019.5
04/23/2021,14016.81,--,13861.37,14062.74,13856.83
04/22/2021,13818.41,--,13952.57,14015.87,13771.04
04/21/2021,13950.22,--,13745.77,13951.35,13706.86
04/20/2021,13786.27,--,13894.46,13927.67,13698.67
04/19/2021,13914.77,--,13984.58,14041.79,13842.57
04/16/2021,14052.34,--,14059.11,14062.5,13977.05
04/15/2021,14038.76,--,13983.23,14049.13,13970.42
04/14/2021,13857.84,--,14005.27,14033.63,13839.04
04/13/2021,13996.1,--,13902.45,14011.51,13902.45
04/12/2021,13850,--,13854.44,13877,13783.95
04/09/2021,13900.19,--,13787.01,13905.41,13748.35
04/08/2021,13829.31,--,13796.89,13830.14,13758.71
04/07/2021,13688.84,--,13675.3,13733.03,13653.59
04/06/2021,13698.38,--,13681.67,13776.71,13674.28
04/05/2021,13705.59,--,13594.9,13720.58,13582.76
04/01/2021,13480.11,--,13414.32,13487.08,13404.18
03/31/2021,13246.87,--,13122.57,13325.54,13118.38
03/30/2021,13045.39,--,13008.8,13075.75,12922.57
03/29/2021,13059.65,--,13103.97,13143.41,12968.16
03/26/2021,13138.72,--,12996.03,13149.55,12878.72
03/25/2021,12977.68,--,12844.58,13021.86,12786.81
03/24/2021,12961.89,--,13289.24,13292.92,12961.35
03/23/2021,13227.7,--,13381.43,13405.14,13202.43
03/22/2021,13377.54,--,13278.78,13455.64,13278.78
03/19/2021,13215.24,--,13119.9,13252.37,13039.45
03/18/2021,13116.17,--,13349.2,13384.46,13101.92
03/17/2021,13525.2,--,13336.91,13595,13272.69
03/16/2021,13471.57,--,13523.17,13620.71,13397.08
03/15/2021,13459.71,--,13323.47,13460.35,13272.5
03/12/2021,13319.86,--,13222.81,13324.69,13158.72
03/11/2021,13398.67,--,13273.31,13433.62,13246.33
03/10/2021,13068.83,--,13234.73,13277.11,13035.44
03/09/2021,13073.82,--,12923.07,13151.54,12882.49
03/08/2021,12609.16,--,12904.26,13001,12599.23
03/05/2021,12920.15,--,12860.04,12941.21,12397.05
03/04/2021,12723.47,--,12953.99,13068.71,12553.96
03/03/2021,12997.75,--,13336.25,13372.52,12995.07
03/02/2021,13358.79,--,13599.45,13601.33,13352
03/01/2021,13588.83,--,13406.16,13596.59,13362.66
02/26/2021,13192.35,--,13192.35,13368.06,13024.53
02/25/2021,13119.43,--,13512.64,13602.86,13066.38
02/24/2021,13597.97,--,13400.25,13607.36,13286.59
02/23/2021,13465.2,--,13262.61,13526.09,13003.98
02/22/2021,13533.05,--,13714.2,13757.06,13530.96
02/19/2021,13874.46,--,13929.2,13985.58,13842.6
02/18/2021,13865.36,--,13814.67,13905.96,13714.35
02/17/2021,13965.49,--,13911.65,13976.43,13804.26
02/16/2021,14047.5,--,14152.21,14175.11,13995.45
02/12/2021,14095.47,--,13979.21,14102.04,13937.71
02/11/2021,14025.77,--,14045.21,14058.91,13916.85
02/10/2021,13972.53,--,14093.35,14109.12,13845.47
02/09/2021,14007.7,--,13966.81,14044.95,13966.55
02/08/2021,13987.64,--,13937.06,13987.74,13894.15
02/05/2021,13856.3,--,13824.88,13878.16,13761.66
02/04/2021,13777.74,--,13674.06,13778.42,13631.62
02/03/2021,13610.54,--,13718.31,13723.83,13585.34
02/02/2021,13612.78,--,13543.1,13652.69,13535.86
02/01/2021,13403.39,--,13226.18,13431.46,13132.47
01/29/2021,13070.69,--,13284.72,13322,12985.05
01/28/2021,13337.16,--,13323.29,13507.64,13316.52
01/27/2021,13270.6,--,13486.58,13538.42,13192.91
01/26/2021,13626.06,--,13681.72,13702.69,13603.19
01/25/2021,13635.99,--,13681.21,13728.98,13368.68
01/22/2021,13543.06,--,13474.81,13567.14,13463.66
01/21/2021,13530.91,--,13521.48,13560.35,13454.07
01/20/2021,13457.25,--,13342.55,13486.13,13329.77
01/19/2021,13197.18,--,13132.73,13206.86,13078.7
01/15/2021,12998.5,--,13099.9,13139.83,12949.76
01/14/2021,13112.64,--,13174.75,13220.16,13098.41
01/13/2021,13128.95,--,13088.01,13171.15,13051.06
01/12/2021,13072.43,--,13062.06,13105.04,12963.92
01/11/2021,13036.43,--,13048.78,13138.27,12999.51
01/08/2021,13201.98,--,13160.22,13208.09,13036.55
01/07/2021,13067.48,--,12867.34,13090.91,12867.34
01/06/2021,12740.79,--,12666.15,12909.63,12649.99
01/05/2021,12818.96,--,12665.65,12828.27,12665.65
01/04/2021,12698.45,--,12958.52,12958.72,12543.24
12/31/2020,12888.28,--,12877.09,12902.07,12821.23
12/30/2020,12870,--,12906.51,12924.93,12857.76
12/29/2020,12850.22,--,12965.39,12973.33,12821.96
12/28/2020,12899.42,--,12914.64,12930.89,12827.45
12/24/2020,12804.73,--,12791.54,12833.55,12767.64
12/23/2020,12771.11,--,12834.94,12841.92,12758.67
12/22/2020,12807.92,--,12785.22,12840.57,12695.31
12/21/2020,12742.52,--,12596.14,12751.27,12525.22
12/18/2020,12755.64,--,12804.93,12809.6,12654.6
12/17/2020,12764.75,--,12730.78,12765.25,12696.35
12/16/2020,12658.19,--,12611.04,12687.32,12566.38
12/15/2020,12595.06,--,12543.26,12596.13,12465.42
12/14/2020,12440.04,--,12447.44,12543,12432.71
12/11/2020,12377.87,--,12336.79,12383.5,12246.77
12/10/2020,12405.81,--,12247.55,12431.56,12214.74
12/09/2020,12338.95,--,12591.69,12607.14,12290.78
12/08/2020,12582.77,--,12503.17,12594.54,12453.21
12/07/2020,12519.95,--,12461,12536.23,12460.55
12/04/2020,12464.23,--,12399.32,12464.23,12376.44
12/03/2020,12377.18,--,12369.26,12439.02,12356.99
12/02/2020,12349.37,--,12285.75,12360.06,12217.35
12/01/2020,12355.11,--,12313.36,12405.79,12263.93
11/30/2020,12198.74,--,12224.25,12244.65,12027.16
11/27/2020,12205.85,--,12159.18,12236.23,12154.57
11/25/2020,12094.4,--,12069.34,12114.77,12020.95
11/24/2020,12037.33,--,11939.33,12049.88,11863.45
11/23/2020,11881.17,--,11916.76,11949.33,11796.53
11/20/2020,11854.97,--,11892.7,11935.47,11852.51
11/19/2020,11904.71,--,11779.04,11912.63,11760.98
11/18/2020,11801.6,--,11896.06,11942.49,11799.96
11/17/2020,11899.34,--,11913.35,11950.18,11852.41
11/16/2020,11924.13,--,11847.11,11937.72,11814.89
11/13/2020,11829.29,--,11794.94,11849.79,11715.52
11/12/2020,11709.59,--,11802.5,11847.84,11666.37
11/11/2020,11786.43,--,11656.65,11793.57,11638.9
11/10/2020,11553.86,--,11622.44,11665.87,11424.61
11/09/2020,11713.78,--,12046.66,12108.07,11703.49
11/06/2020,11895.23,--,11869.9,11920.54,11737.13
11/05/2020,11890.93,--,11816.33,11924.28,11784.15
11/04/2020,11590.78,--,11443.77,11663.31,11394.21
11/03/2020,11160.57,--,11038.66,11213.92,11004.84
11/02/2020,10957.61,--,11010.45,11071.08,10830.95
10/30/2020,10911.59,--,11103.47,11129.81,10822.57
10/29/2020,11185.59,--,11064.47,11287.63,11030.19
10/28/2020,11004.87,--,11230.9,11249.95,10999.07
10/27/2020,11431.35,--,11409.34,11465.06,11361.86
10/26/2020,11358.94,--,11440.64,11545.63,11221.06
10/23/2020,11548.28,--,11536,11548.85,11434.86
10/22/2020,11506.01,--,11526.97,11548.77,11369.29
10/21/2020,11484.69,--,11530.39,11613.79,11476.08
10/20/2020,11516.49,--,11609.56,11632.89,11471.23
10/19/2020,11478.88,--,11732.34,11778.11,11454.57
10/16/2020,11671.56,--,11761.83,11827.42,11648.53
10/15/2020,11713.87,--,11559.88,11740.68,11559.1
10/14/2020,11768.73,--,11889.07,11939.92,11714.35
10/13/2020,11863.9,--,11901.76,11946.98,11821.83
10/12/2020,11876.26,--,11732.32,11965.54,11704.13
10/09/2020,11579.94,--,11487.6,11581.23,11476.66
10/08/2020,11420.98,--,11443.35,11448.23,11384.33
10/07/2020,11364.6,--,11271.68,11380.56,11258.35
10/06/2020,11154.6,--,11314.53,11392.41,11124.45
10/05/2020,11332.49,--,11169.11,11335.21,11162.52
10/02/2020,11075.02,--,11082.53,11244.87,11033.69
10/01/2020,11326.51,--,11291.99,11344.13,11240.53
09/30/2020,11167.51,--,11092.9,11277.96,11092.9
09/29/2020,11085.25,--,11109,11153.23,11065.63
09/28/2020,11117.52,--,11084.38,11120.79,11019.14
09/25/2020,10913.56,--,10680.46,10939.55,10639.98
09/24/2020,10672.27,--,10551.02,10799.55,10520.22
09/23/2020,10632.99,--,10950.82,10962.03,10612.91
09/22/2020,10963.64,--,10873.3,10979.65,10737.52
09/21/2020,10778.8,--,10536.08,10782.74,10519.49
09/18/2020,10793.28,--,10973.45,10977.68,10639.95
09/17/2020,10910.28,--,10796.05,10974.45,10783.81
09/16/2020,11050.47,--,11222.08,11245.42,11046.43
09/15/2020,11190.32,--,11201.25,11244.46,11127.98
09/14/2020,11056.65,--,11010.14,11118.29,10982.26
09/11/2020,10853.55,--,11010.07,11033.04,10728.03
09/10/2020,10919.59,--,11235.53,11299.53,10875.02
09/09/2020,11141.56,--,11064.76,11217.69,10970.45
09/08/2020,10847.69,--,10900.69,11131.5,10837.2
09/04/2020,11313.13,--,11396.24,11531.18,10875.87
09/03/2020,11458.1,--,11861.9,11894.4,11361.36
09/02/2020,12056.44,--,12047.26,12074.06,11836.18
09/01/2020,11939.67,--,11850.96,11945.72,11794.78
08/31/2020,11775.46,--,11718.81,11829.84,11697.41
08/28/2020,11695.63,--,11689.28,11708.77,11634.77
08/27/2020,11625.34,--,11688.19,11730.01,11551.01
08/26/2020,11665.06,--,11516.62,11672.05,11507.46
08/25/2020,11466.47,--,11370.23,11468.26,11343.04
08/24/2020,11379.72,--,11449.25,11462.05,11297.53
08/21/2020,11311.8,--,11258.44,11326.21,11245.44
08/20/2020,11264.95,--,11096.4,11283.62,11090.03
08/19/2020,11146.46,--,11214.8,11257.42,11132.1
08/18/2020,11210.84,--,11170.75,11230.61,11103.83
08/17/2020,11129.73,--,11083.24,11144.53,11080.3
08/14/2020,11019.3,--,11042.24,11058.44,10972.06
08/13/2020,11042.5,--,11026.86,11124.85,11007.5
08/12/2020,11012.24,--,10878.12,11036.72,10877.16
08/11/2020,10782.82,--,10942.66,10989.42,10762.71
08/10/2020,10968.36,--,11033.72,11040.24,10849.46
08/07/2020,11010.98,--,11072.53,11126.04,10920.37
08/06/2020,11108.07,--,10989.98,11121.19,10963.41
08/05/2020,10998.4,--,10967.87,11002.11,10943.72
08/04/2020,10941.17,--,10916.9,10941.91,10852.9
08/03/2020,10902.8,--,10848.64,10927.56,10831.15
07/31/2020,10745.27,--,10741.47,10747.8,10557.7
07/30/2020,10587.81,--,10450.12,10609.59,10412.09
07/29/2020,10542.94,--,10474.7,10567.91,10464
07/28/2020,10402.09,--,10509.2,10523.64,10397.87
07/27/2020,10536.27,--,10421.7,10546.44,10399.86
07/24/2020,10363.18,--,10294.41,10418.75,10217.31
07/23/2020,10461.42,--,10689.5,10728.12,10407.87
07/22/2020,10706.13,--,10687.58,10745.32,10627.45
07/21/2020,10680.36,--,10837.88,10839.93,10650.46
07/20/2020,10767.09,--,10526.02,10783.8,10488.04
07/17/2020,10503.19,--,10500.52,10532.62,10421.21
07/16/2020,10473.83,--,10443.87,10499.79,10364.39
07/15/2020,10550.49,--,10576.72,10604.67,10420.54
07/14/2020,10488.58,--,10310.25,10497.83,10182.46
07/13/2020,10390.84,--,10729.92,10824.78,10368.04
07/10/2020,10617.44,--,10545.91,10622.35,10447.01
07/09/2020,10547.75,--,10563.72,10578.1,10379.91
07/08/2020,10492.5,--,10409.35,10494.63,10350.96
07/07/2020,10343.89,--,10412.46,10518.98,10337.98
07/06/2020,10433.65,--,10360.38,10462.05,10354.98
07/02/2020,10207.63,--,10268.67,10310.36,10194.06
07/01/2020,10154.63,--,10063.67,10197.19,10048.04
06/30/2020,10058.77,--,9875.29,10085.59,9863.67
06/29/2020,9874.15,--,9771.72,9877.34,9663.61
06/26/2020,9757.22,--,9995.12,10000.67,9749.07
06/25/2020,10017,--,9899.36,10023.28,9810.47
06/24/2020,9909.17,--,10092.92,10137.5,9842.22
06/23/2020,10131.37,--,10130.83,10221.85,10112.44
06/22/2020,10056.47,--,9945.49,10059.61,9916.6
06/19/2020,9946.12,--,10042.13,10053.91,9872.94
06/18/2020,9943.05,--,9892.48,9959.2,9885.66
06/17/2020,9910.53,--,9943.31,9991.21,9891.81
06/16/2020,9895.87,--,9949.78,9963.63,9748.38
06/15/2020,9726.02,--,9426.9,9756.07,9403
06/12/2020,9588.81,--,9715.87,9768.64,9413.62
06/11/2020,9492.73,--,9791.24,9868.08,9491.3
06/10/2020,10020.35,--,10012.32,10086.89,9962.58
06/09/2020,9953.75,--,9867.19,10002.5,9863.27
06/08/2020,9924.74,--,9823.44,9927.13,9780.61
06/05/2020,9814.08,--,9703.54,9845.69,9685.35
06/04/2020,9615.81,--,9649.65,9716.14,9560.41
06/03/2020,9682.91,--,9651.86,9707.78,9627.18
06/02/2020,9608.37,--,9566.53,9611.22,9472.08
06/01/2020,9552.05,--,9471.42,9571.28,9462.32
05/29/2020,9489.87,--,9382.35,9505.55,9324.73
05/28/2020,9368.99,--,9392.99,9523.64,9345.28
05/27/2020,9412.36,--,9346.12,9414.62,9144.28
05/26/2020,9340.22,--,9501.21,9501.21,9333.16
05/22/2020,9324.59,--,9278.55,9328.28,9239.41
05/21/2020,9284.88,--,9375.19,9405.25,9254.85
05/20/2020,9375.78,--,9305.62,9392.82,9304.2
05/19/2020,9185.1,--,9227.46,9317.25,9183.25
05/18/2020,9234.83,--,9177.15,9267.22,9154.35
05/15/2020,9014.56,--,8839.99,9018.4,8821.38
05/14/2020,8943.72,--,8788.04,8945.71,8705.25
05/13/2020,8863.17,--,9006.05,9074.16,8752.68
05/12/2020,9002.55,--,9225.14,9250.96,9000.06
05/11/2020,9192.34,--,9054.91,9241.92,9053.17
05/08/2020,9121.32,--,9056.89,9125.98,9018.21
05/07/2020,8979.66,--,8973.78,9015.99,8932.85
05/06/2020,8854.39,--,8874.7,8933.25,8819.37
05/05/2020,8809.12,--,8809.66,8909.96,8781.31
05/04/2020,8710.71,--,8555.32,8715.82,8537.83
05/01/2020,8604.95,--,8681.29,8754.46,8566.84
04/30/2020,8889.55,--,8911.01,8926.11,8825.83
04/29/2020,8914.71,--,8802.7,8957.26,8765.01
04/28/2020,8607.73,--,8825.68,8830.57,8600.7
04/27/2020,8730.16,--,8717.98,8754.57,8697.37
04/24/2020,8634.52,--,8530.08,8642.93,8464.42
04/23/2020,8494.75,--,8528.84,8635.22,8475.2
04/22/2020,8495.38,--,8434.55,8537.31,8404.54
04/21/2020,8263.23,--,8460.69,8480.29,8215.69
04/20/2020,8560.73,--,8553.37,8684.91,8553.37
04/17/2020,8650.14,--,8667.48,8670.3,8531.69
04/16/2020,8532.36,--,8479.11,8560.16,8393.27
04/15/2020,8393.18,--,8355.96,8464.66,8308.79
04/14/2020,8515.74,--,8353.21,8531.11,8338.09
04/13/2020,8192.42,--,8127.69,8200.44,8035.95
04/09/2020,8153.58,--,8169.01,8227.91,8072.32
04/08/2020,8090.9,--,7975.72,8114.43,7901.94
04/07/2020,7887.26,--,8129.99,8146.43,7881.22
04/06/2020,7913.24,--,7660.17,7938.33,7617.79
04/03/2020,7373.08,--,7477.27,7518.72,7288.11
04/02/2020,7487.31,--,7317.45,7501.7,7307.95
04/01/2020,7360.58,--,7459.5,7566.37,7301.98
03/31/2020,7700.1,--,7740.06,7880.31,7642.86
03/30/2020,7774.15,--,7583.46,7784.35,7539.97
03/27/2020,7502.38,--,7554.25,7716.24,7491.13
03/26/2020,7797.54,--,7462.21,7809.82,7462.21
03/25/2020,7384.3,--,7421.36,7671.21,7276.4
03/24/2020,7417.86,--,7196.15,7418.37,7169.86
03/23/2020,6860.67,--,6847.28,6984.94,6631.42
03/20/2020,6879.52,--,7248.07,7354.44,6854.67
03/19/2020,7150.58,--,6996.45,7341.38,6858.38
03/18/2020,6989.84,--,6902.32,7182.83,6686.36
03/17/2020,7334.78,--,7072,7406.23,6828.91
03/16/2020,6904.59,--,7392.73,7422.2,6882.86
03/13/2020,7874.88,--,7610.39,7875.93,7219.09
03/12/2020,7201.8,--,7398.58,7712.33,7194.67
03/11/2020,7952.05,--,8136.25,8181.36,7850.95
03/10/2020,8344.25,--,8219.76,8347.4,7930.43
03/09/2020,7950.68,--,7957.93,8243.31,7943.16
03/06/2020,8575.62,--,8469.02,8612.36,8375.13
03/05/2020,8738.6,--,8790.09,8921.08,8677.39
03/04/2020,9018.09,--,8834.1,9019.96,8757.66
03/03/2020,8684.09,--,8965.1,9070.32,8602.89
03/02/2020,8952.16,--,8667.14,8952.81,8543.35
02/28/2020,8567.37,--,8269.74,8591.82,8264.16
02/27/2020,8566.48,--,8744.03,8904.11,8562.05
02/26/2020,8980.77,--,9011.55,9148.32,8927.8
02/25/2020,8965.61,--,9301.2,9315.26,8940.49
02/24/2020,9221.28,--,9188.44,9322.88,9166.01
02/21/2020,9576.59,--,9708.01,9715.95,9542.33
02/20/2020,9750.96,--,9799.2,9820.86,9636.94
02/19/2020,9817.18,--,9782.81,9838.37,9777.1
02/18/2020,9732.74,--,9679.04,9747.68,9675.8
02/14/2020,9731.18,--,9728.9,9746.36,9693.05
02/13/2020,9711.97,--,9657.04,9748.32,9650.02
02/12/2020,9725.96,--,9688.6,9728.77,9666.68
02/11/2020,9638.94,--,9680.89,9714.74,9617.21
02/10/2020,9628.39,--,9493.63,9628.66,9493.63
02/07/2020,9520.51,--,9526.64,9570.09,9496.53
02/06/2020,9572.15,--,9540.98,9575.66,9505.68
02/05/2020,9508.68,--,9574.1,9574.94,9454.93
02/04/2020,9467.97,--,9398.39,9485.38,9374.05
02/03/2020,9273.4,--,9190.72,9299.85,9188.55
01/31/2020,9150.94,--,9284.93,9324.8,9123.22
01/30/2020,9298.93,--,9211.15,9303,9185.18
01/29/2020,9275.16,--,9318.26,9329.11,9249.04
01/28/2020,9269.68,--,9201.82,9288.87,9182.33
01/27/2020,9139.31,--,9092.46,9185.45,9088.04
01/24/2020,9314.91,--,9446.2,9451.43,9273.23
01/23/2020,9402.48,--,9377.72,9409.2,9334.13
01/22/2020,9383.77,--,9413.61,9439.29,9375.13
01/21/2020,9370.81,--,9361.07,9397.58,9350.2
01/17/2020,9388.94,--,9392.37,9393.48,9346.81
01/16/2020,9357.13,--,9313.45,9357.92,9301.32
01/15/2020,9258.7,--,9253.76,9298.82,9231.14
01/14/2020,9251.33,--,9270.61,9298.33,9226.49
01/13/2020,9273.93,--,9213.72,9274.49,9193.06
01/10/2020,9178.86,--,9232.94,9235.2,9164.66
01/09/2020,9203.43,--,9202.27,9215.95,9158.5
01/08/2020,9129.24,--,9068.03,9168.89,9059.38
01/07/2020,9068.58,--,9076.64,9091.93,9042.55
01/06/2020,9071.46,--,8943.5,9072.41,8943.5
01/03/2020,9020.77,--,8976.43,9065.76,8976.43
01/02/2020,9092.19,--,9039.46,9093.43,9010.89
12/31/2019,8972.6,--,8918.74,8975.35,8912.77
12/30/2019,8945.99,--,9004.45,9006.36,8909.19
12/27/2019,9006.62,--,9049.47,9052,8987.32
12/26/2019,9022.39,--,8970.21,9022.46,8968.45
12/24/2019,8952.88,--,8955.01,8957.12,8934.36
12/23/2019,8945.65,--,8950.2,8956.64,8934.55
